id,tahun,blok,estate,divisi,tahun_tanam,blok_tt,luas,pokok,lsu,unsur_hara
11601,2021,J08,Mulau,4,2020,J082020,2.63,376,0.0,Mg
11602,2022,J08,Mulau,4,2020,J082020,2.63,376,0.0,Mg
11603,2023,J08,Mulau,4,2020,J082020,2.63,376,0.0,Mg
11604,2024,J08,Mulau,4,2020,J082020,2.63,376,0.3,Mg
11605,2021,J08,Mulau,4,2020,J082020,2.63,376,0.0,B
11606,2022,J08,Mulau,4,2020,J082020,2.63,376,0.0,B
11607,2023,J08,Mulau,4,2020,J082020,2.63,376,0.0,B
11608,2024,J08,Mulau,4,2020,J082020,2.63,376,11.08,B
11609,2021,J08,Mulau,4,2020,J082020,2.63,376,0.0,Cu
11610,2022,J08,Mulau,4,2020,J082020,2.63,376,0.0,Cu
11611,2023,J08,Mulau,4,2020,J082020,2.63,376,0.0,Cu
11612,2024,J08,Mulau,4,2020,J082020,2.63,376,9.07,Cu
11613,2021,J08,Mulau,4,2020,J082020,2.63,376,0.0,Zn
11614,2022,J08,Mulau,4,2020,J082020,2.63,376,0.0,Zn
11615,2023,J08,Mulau,4,2020,J082020,2.63,376,0.0,Zn
11616,2024,J08,Mulau,4,2020,J082020,2.63,376,19.39,Zn
11617,2021,J09,Mulau,4,2011,J092011,19.54,2518,2.15,N
11618,2022,J09,Mulau,4,2011,J092011,19.54,2518,2.33,N
11619,2023,J09,Mulau,4,2011,J092011,19.54,2518,2.21,N
11620,2024,J09,Mulau,4,2011,J092011,19.54,2518,2.5,N
11621,2021,J09,Mulau,4,2011,J092011,19.54,2518,0.19,P
11622,2022,J09,Mulau,4,2011,J092011,19.54,2518,0.17,P
11623,2023,J09,Mulau,4,2011,J092011,19.54,2518,0.17,P
11624,2024,J09,Mulau,4,2011,J092011,19.54,2518,0.16,P
11625,2021,J09,Mulau,4,2011,J092011,19.54,2518,1.4,K
11626,2022,J09,Mulau,4,2011,J092011,19.54,2518,1.35,K
11627,2023,J09,Mulau,4,2011,J092011,19.54,2518,1.4,K
11628,2024,J09,Mulau,4,2011,J092011,19.54,2518,0.92,K
11629,2021,J09,Mulau,4,2011,J092011,19.54,2518,0.36,Ca
11630,2022,J09,Mulau,4,2011,J092011,19.54,2518,0.39,Ca
11631,2023,J09,Mulau,4,2011,J092011,19.54,2518,0.37,Ca
11632,2024,J09,Mulau,4,2011,J092011,19.54,2518,0.65,Ca
11633,2021,J09,Mulau,4,2011,J092011,19.54,2518,0.36,Mg
11634,2022,J09,Mulau,4,2011,J092011,19.54,2518,0.29,Mg
11635,2023,J09,Mulau,4,2011,J092011,19.54,2518,0.28,Mg
11636,2024,J09,Mulau,4,2011,J092011,19.54,2518,0.26,Mg
11637,2021,J09,Mulau,4,2011,J092011,19.54,2518,14.57,B
11638,2022,J09,Mulau,4,2011,J092011,19.54,2518,14.19,B
11639,2023,J09,Mulau,4,2011,J092011,19.54,2518,14.82,B
11640,2024,J09,Mulau,4,2011,J092011,19.54,2518,13.59,B
11641,2021,J09,Mulau,4,2011,J092011,19.54,2518,6.8,Cu
11642,2022,J09,Mulau,4,2011,J092011,19.54,2518,0.0,Cu
11643,2023,J09,Mulau,4,2011,J092011,19.54,2518,0.0,Cu
11644,2024,J09,Mulau,4,2011,J092011,19.54,2518,3.51,Cu
11645,2021,J09,Mulau,4,2011,J092011,19.54,2518,0.0,Zn
11646,2022,J09,Mulau,4,2011,J092011,19.54,2518,0.0,Zn
11647,2023,J09,Mulau,4,2011,J092011,19.54,2518,0.0,Zn
11648,2024,J09,Mulau,4,2011,J092011,19.54,2518,15.86,Zn
11649,2021,J09,Mulau,4,2020,J092020,6.34,980,0.0,N
11650,2022,J09,Mulau,4,2020,J092020,6.34,980,0.0,N
11651,2023,J09,Mulau,4,2020,J092020,6.34,980,0.0,N
11652,2024,J09,Mulau,4,2020,J092020,6.34,980,2.54,N
11653,2021,J09,Mulau,4,2020,J092020,6.34,980,0.0,P
11654,2022,J09,Mulau,4,2020,J092020,6.34,980,0.0,P
11655,2023,J09,Mulau,4,2020,J092020,6.34,980,0.0,P
11656,2024,J09,Mulau,4,2020,J092020,6.34,980,0.15,P
11657,2021,J09,Mulau,4,2020,J092020,6.34,980,0.0,K
11658,2022,J09,Mulau,4,2020,J092020,6.34,980,0.0,K
11659,2023,J09,Mulau,4,2020,J092020,6.34,980,0.0,K
11660,2024,J09,Mulau,4,2020,J092020,6.34,980,0.84,K
11661,2021,J09,Mulau,4,2020,J092020,6.34,980,0.0,Ca
11662,2022,J09,Mulau,4,2020,J092020,6.34,980,0.0,Ca
11663,2023,J09,Mulau,4,2020,J092020,6.34,980,0.0,Ca
11664,2024,J09,Mulau,4,2020,J092020,6.34,980,0.78,Ca
11665,2021,J09,Mulau,4,2020,J092020,6.34,980,0.0,Mg
11666,2022,J09,Mulau,4,2020,J092020,6.34,980,0.0,Mg
11667,2023,J09,Mulau,4,2020,J092020,6.34,980,0.0,Mg
11668,2024,J09,Mulau,4,2020,J092020,6.34,980,0.3,Mg
11669,2021,J09,Mulau,4,2020,J092020,6.34,980,0.0,B
11670,2022,J09,Mulau,4,2020,J092020,6.34,980,0.0,B
11671,2023,J09,Mulau,4,2020,J092020,6.34,980,0.0,B
11672,2024,J09,Mulau,4,2020,J092020,6.34,980,11.09,B
11673,2021,J09,Mulau,4,2020,J092020,6.34,980,0.0,Cu
11674,2022,J09,Mulau,4,2020,J092020,6.34,980,0.0,Cu
11675,2023,J09,Mulau,4,2020,J092020,6.34,980,0.0,Cu
11676,2024,J09,Mulau,4,2020,J092020,6.34,980,5.52,Cu
11677,2021,J09,Mulau,4,2020,J092020,6.34,980,0.0,Zn
11678,2022,J09,Mulau,4,2020,J092020,6.34,980,0.0,Zn
11679,2023,J09,Mulau,4,2020,J092020,6.34,980,0.0,Zn
11680,2024,J09,Mulau,4,2020,J092020,6.34,980,16.94,Zn
11681,2021,J10,Mulau,4,2011,J102011,1.915e+16,2487,2.25,N
11682,2022,J10,Mulau,4,2011,J102011,1.915e+16,2487,1.92,N
11683,2023,J10,Mulau,4,2011,J102011,1.915e+16,2487,2.36,N
11684,2024,J10,Mulau,4,2011,J102011,1.915e+16,2487,2.38,N
11685,2021,J10,Mulau,4,2011,J102011,1.915e+16,2487,0.16,P
11686,2022,J10,Mulau,4,2011,J102011,1.915e+16,2487,0.16,P
11687,2023,J10,Mulau,4,2011,J102011,1.915e+16,2487,0.16,P
11688,2024,J10,Mulau,4,2011,J102011,1.915e+16,2487,0.15,P
11689,2021,J10,Mulau,4,2011,J102011,1.915e+16,2487,1.03,K
11690,2022,J10,Mulau,4,2011,J102011,1.915e+16,2487,1.22,K
11691,2023,J10,Mulau,4,2011,J102011,1.915e+16,2487,1.08,K
